39984884	34842184	34720942	31649758	31617323	30981914	30944860	30922291	30898568	30904158	30895602	30897612	30879258	30881793	30882579	30886308	30879056	30876361	30876471	30883506	30880514	
34903555	34782129	31695135	31662358	30998211	30962955	30942788	30923249	30913871	30901035	30898359	30877405	30880346	30880884	30884657	30876405	30873764	30874024	30880567	30877457	30879399	
34838760	31697192	31666525	30879746	30844684	30824419	30806040	30797676	30778980	30778720	30747960	30750093	30749877	30753008	30744198	30740623	30740967	30747222	30744928	30746378	30746221	
31699869	31668952	30880367	30845307	30825202	30806833	30798239	30779543	30779269	30748953	30750578	30750358	30753769	30744961	30741418	30741768	30748005	30745719	30747167	30747010	30749251	
31667544	30880261	30845219	30825210	30806601	30798265	30779287	30778537	30748411	30750036	30749816	30753229	30744435	30740900	30741246	30747483	30745195	30746637	30746482	30748733	30739556	
30883163	30847339	30826902	30809111	30800449	30782485	30780893	30750401	30752028	30751812	30755213	30746423	30742928	30743278	30749513	30747215	30748661	30748504	30750753	30741324	30739886	
30843136	30822303	30804298	30795600	30778072	30777250	30751416	30753041	30752827	30756244	30747408	30743851	30744167	30750410	30748064	30749534	30749365	30751626	30741907	30740467	30740500	
30827997	30809648	30800842	30784124	30783816	30756252	30757891	30757675	30761090	30752414	30748893	30749193	30755478	30753150	30754608	30754439	30756704	30746957	30745507	30745532	30281988	
30809714	30800892	30784204	30784506	30756086	30757725	30757509	30760942	30752246	30748659	30748903	30755198	30752844	30754312	30754141	30756418	30746375	30744919	30744926	30281436	30280955	
30804284	30786086	30786084	30757938	30759573	30759613	30762774	30754084	30750503	30750767	30757058	30754744	30756206	30756035	30758300	30748769	30747309	30747322	30283734	30283289	30292889	
30784156	30783494	30755182	30756821	30756857	30760028	30751356	30747691	30747943	30754298	30751918	30753416	30753245	30755544	30745993	30744539	30744552	30281508	30281029	30290621	30304985	
30779732	30751704	30753341	30753377	30756530	30747920	30744239	30744509	30750858	30748502	30749974	30749805	30752112	30742567	30741101	30741118	30278162	30277711	30287301	30301673	30329893	
30752115	30753756	30753792	30756967	30748339	30744646	30744906	30751247	30748907	30750403	30750234	30752531	30742982	30741522	30741541	30278305	30277842	30287434	30301794	30330054	30345008	
30756056	30756096	30759241	30750629	30746966	30747234	30753593	30751251	30752725	30752556	30754853	30745328	30743858	30743875	30280153	30279698	30289300	30303722	30331986	30346986	30364704	
30744930	30748069	30739457	30735780	30736028	30742379	30740017	30741545	30741382	30743697	30734588	30733104	30733115	30268989	30269070	30278924	30292744	30320742	30335802	30353018	30380121	
30748022	30739408	30735745	30736021	30742376	30740016	30741500	30741339	30743652	30734585	30733109	30733126	30269734	30269575	30279165	30292639	30320913	30335549	30353007	30380436	30392897	
30736547	30732872	30733134	30739473	30737117	30738611	30738446	30740747	30731178	30729692	30729697	30266517	30266350	30275720	30289502	30317732	30332476	30349152	30376783	30390082	30386749	
31042474	31042900	31049387	31046957	31048535	31048442	31050875	31042592	31040972	31040719	30849361	30850882	30820016	30797376	30784132	30743744	30704334	30640009	30579040	30509397	30426832	
31041257	31047734	31045262	31046826	31046733	31049168	31040645	31039035	31038780	30848054	30848533	30818975	30794441	30779993	30739031	30700023	30636800	30578127	30509122	30426399	30372022	
31062719	31060261	31061825	31061732	31064181	31055396	31054490	31054493	30869133	30868508	30841388	30815264	30804142	30775578	30743844	30694289	30645350	30580301	30498664	30443119	30366763	
31076664	31078244	31078151	31080604	31070547	31068921	31068932	30879756	30876257	30854457	30827945	30820679	30796777	30772967	30734768	30698075	30639220	30562841	30507458	30432244	30391317	
31093115	31093020	31095457	31085642	31084282	31084549	30882153	30882488	30863010	30832468	30822406	30803680	30785780	30755563	30732730	30685317	30614356	30562407	30489739	30454906	30404991	
31082168	31084635	31074754	31073390	31073637	30860355	30858158	30841714	30813422	30796334	30780816	30774798	30747313	30732420	30691325	30634924	30588387	30518985	30492364	30442225	30380334	
31113698	31105641	31105029	31103498	30871898	30867915	30851205	30832235	30815341	30794853	30786969	30768158	30762183	30725198	30683119	30645596	30578638	30548625	30503836	30453913	30403097	
31125880	31125272	31123997	30883779	30879124	30851104	30822698	30807072	30790930	30780600	30766841	30760760	30743865	30697842	30671515	30614375	30589862	30551999	30501594	30457788	30436024	
31166240	31165215	30917159	30911916	30882062	30850548	30828520	30808586	30798888	30787513	30778228	30768449	30735876	30710541	30655519	30641776	30608517	30559334	30517368	30500270	30460873	
31165768	30912718	30910419	30879129	30844203	30817167	30790425	30778973	30764768	30762551	30745584	30726957	30713240	30658144	30649087	30620544	30571285	30532489	30523025	30484718	30437430	
30919243	30918094	30896352	30860498	30832464	30802090	30779652	30760617	30758974	30738387	30716350	30713291	30678665	30674084	30645961	30601848	30567414	30548812	30519831	30485811	30419983	
30909981	30893967	30870109	30849591	30824057	30795733	30777824	30770571	30752458	30731549	30724434	30697768	30708347	30683614	30653357	30622503	30601749	30567628	30540474	30493928	30453248	
30871812	30847518	30831854	30807412	30787638	30768291	30763558	30740557	30718552	30715505	30695225	30712678	30696771	30668536	30641538	30625512	30591517	30566161	30522341	30484409	30434142	
30857478	30847868	30826040	30806858	30777539	30771094	30745983	30722284	30723195	30708773	30730098	30721591	30698620	30670424	30658796	30627923	30601181	30558049	30531107	30486494	30446360	
30857673	30842189	30825783	30794780	30789483	30758824	30732405	30727654	30711326	30738919	30730988	30723087	30691183	30679261	30649936	30628736	30580094	30555434	30518163	30492063	30426867	
30854341	30838223	30819498	30814857	30781562	30748689	30745190	30728910	30755319	30752160	30746733	30719899	30705681	30680172	30666776	30623242	30595910	30558485	30539681	30480001	30456644	
30832976	30811603	30812868	30783165	30752666	30742929	30730121	30758682	30759407	30750660	30732408	30719836	30694549	30687393	30640069	30618033	30579888	30553054	30504184	30478933	30404421	
30819608	30816645	30784988	30760201	30748306	30721006	30753009	30757032	30752979	30736159	30722453	30701622	30696444	30655192	30636904	30601267	30580109	30529809	30509408	30440450	30416697	
30831952	30801329	30769070	30757649	30731079	30757576	30759605	30756818	30742108	30734036	30714309	30709163	30663343	30651811	30621172	30603556	30550572	30537759	30467957	30448994	30369499	
30832170	30800331	30790072	30764348	30785085	30787548	30784903	30775399	30772987	30749768	30744224	30700896	30685910	30657281	30637775	30592059	30580594	30516736	30505319	30429342	30379691	
30819976	30807323	30782063	30800416	30798797	30792970	30781264	30781742	30769265	30759497	30718845	30708009	30679598	30660526	30615268	30601739	30539193	30528604	30462599	30418768	30359915	
30826380	30798870	30821339	30820070	30810743	30793871	30796375	30782958	30784782	30744034	30732198	30701495	30684777	30640035	30627646	30567538	30561239	30496598	30455555	30407126	30388600	
30821959	30838562	30836793	30834590	30818640	30820512	30804551	30805127	30766107	30753103	30724742	30706394	30664300	30651129	30593949	30595644	30529213	30492922	30449415	30433483	30358234	
30847267	30846238	30849243	30831895	30836611	30822596	30822674	30782374	30774688	30753709	30736645	30689849	30678472	30625824	30622901	30565064	30532481	30489690	30484984	30416103	30431932	
30864546	30866107	30853077	30861743	30847714	30840918	30804258	30801338	30781343	30766975	30716549	30702060	30652602	30641179	30590064	30556097	30518362	30524844	30460237	30474330	30447252	
30883319	30873159	30880647	30867714	30860666	30816140	30816502	30794909	30786037	30741763	30727218	30680144	30665479	30607884	30580991	30549016	30562230	30502061	30515890	30492444	30503295	
30898156	30904718	30887109	30881011	30848023	30843683	30823460	30819830	30776408	30772627	30713925	30699212	30642491	30611794	30584781	30600259	30544472	30560579	30542029	30563196	30479383	
30913449	30902550	30892908	30861826	30857206	30833689	30832837	30794651	30789224	30737928	30733847	30669626	30643409	30619268	30632668	30579013	30602814	30584950	30600713	30530384	30486332	
30922884	30919792	30881032	30872924	30853049	30855309	30815337	30809414	30758196	30755495	30691726	30668177	30636550	30663770	30612681	30629744	30611918	30634645	30575784	30542386	30460687	
30932679	30892691	30874797	30855052	30855620	30814216	30811181	30766573	30770862	30710329	30692176	30666389	30692243	30638484	30659933	30645611	30669102	30602923	30575379	30510938	30435211	
30898179	30885137	30861980	30854334	30817514	30804593	30765037	30768366	30709185	30687860	30662411	30688269	30644790	30676481	30659067	30680052	30616841	30601907	30540400	30470741	30282438	
30904518	30880965	30878005	30840097	30824930	30787016	30787655	30729006	30704805	30682474	30701978	30656427	30687932	30680238	30705179	30641584	30629326	30574519	30516448	30327641	30230890	
30838148	30833958	30788874	30781197	30734501	30724888	30667613	30641290	30625025	30656443	30606690	30646389	30643861	30673122	30612261	30597349	30541540	30495319	30311516	30219741	30128141	
30834682	30793544	30785847	30737287	30727208	30654969	30626760	30611457	30642897	30596656	30626391	30633193	30668500	30609177	30598533	30552148	30510785	30343228	30263139	30171403	30124365	
30785546	30768213	30725973	30720652	30650045	30608474	30596035	30621339	30569880	30610129	30611025	30643890	30588817	30582347	30539264	30506615	30338536	30267931	30185307	30144173	30052212	
30801636	30755570	30749511	30673282	30632271	30608756	30630720	30591965	30628154	30628808	30660099	30602862	30596128	30563479	30540136	30382545	30317650	30248222	30213220	30125527	30086999	
30738834	30734067	30666306	30622193	30590560	30617252	30576233	30615692	30608194	30637063	30576916	30567000	30533613	30513896	30354631	30301848	30245800	30217984	30139279	30100027	30046318	
30752749	30687416	30649349	30614470	30639316	30600537	30628840	30620552	30643959	30579728	30567212	30533705	30520976	30369231	30328234	30276014	30257880	30194209	30155499	30102738	30102031	
30721398	30686053	30651068	30675892	30629137	30658098	30650474	30668475	30602560	30583524	30548979	30530114	30382341	30350764	30301656	30295684	30233545	30203491	30152028	30159709	30093026	
30736427	30707552	30733786	30690909	30728112	30716810	30729721	30669216	30642122	30604707	30573768	30429695	30406716	30364410	30366400	30311769	30283855	30242348	30246827	30190798	30165022	
30765706	30785824	30732971	30769212	30765502	30785331	30715236	30689100	30648335	30609636	30462325	30432094	30392924	30414608	30367541	30340719	30304232	30321899	30267144	30243588	30202926	
30827164	30784695	30816168	30807722	30830685	30772384	30736908	30704601	30661134	30506533	30474492	30432680	30452254	30416917	30400573	30368786	30390103	30337600	30312528	30281734	30286849	
30783847	30820848	30811542	30839003	30782638	30754322	30721517	30681858	30522689	30481002	30440260	30454072	30420275	30402305	30382006	30410739	30361976	30345158	30317968	30320803	30269572	
30857416	30853276	30875139	30810020	30789268	30747631	30718338	30563245	30524600	30479246	30499040	30459669	30449683	30428514	30460137	30426486	30410722	30393704	30399441	30358136	30309772	
30838427	30865400	30802491	30781491	30742972	30710339	30558712	30514571	30467233	30486261	30448642	30439012	30421689	30457590	30422531	30414453	30392219	30408326	30362541	30326325	30275458	
30861927	30799844	30779736	30730635	30700916	30557447	30512132	30459402	30474734	30434993	30428877	30417092	30464629	30421482	30418392	30408468	30417329	30377176	30344188	30302209	30266595	
30810761	30789451	30743338	30712273	30563994	30516281	30454683	30480711	30442912	30430622	30419595	30458782	30432951	30433525	30420365	30439718	30401825	30367065	30332610	30300484	30180843	
30792771	30751382	30712611	30569416	30520075	30455697	30468177	30428252	30422334	30410379	30452582	30425667	30429273	30424909	30447772	30404301	30378303	30339538	30316988	30210937	30129000	
30686290	30653607	30500086	30460117	30397875	30399127	30351948	30349604	30339991	30383164	30370297	30365623	30364483	30399366	30358877	30331669	30289618	30273344	30168505	30090252	30000000	
30664248	30504917	30454550	30388794	30396112	30342237	30336657	30330490	30371523	30360582	30358804	30367046	30390179	30361220	30333618	30292585	30274425	30174744	30104599	30022371	29981474	
30534372	30487203	30416765	30414877	30361970	30346760	30336945	30384908	30368233	30370339	30375089	30402502	30374639	30350179	30314806	30296300	30192535	30124352	30050236	30021783	29933768	
30495460	30435126	30431232	30377491	30357751	30341498	30391459	30377036	30380306	30384970	30419469	30384932	30355308	30318677	30299725	30207466	30139727	30068643	30047320	29971885	29925145	
30473834	30476326	30414881	30395467	30372596	30421993	30396990	30392620	30400740	30436377	30406772	30384062	30346831	30331887	30227644	30159283	30096935	30079148	30009179	29980117	29918889	
30542698	30474585	30451231	30425618	30471315	30452368	30448270	30458166	30490281	30460748	30440122	30409711	30390653	30291416	30225591	30169419	30150216	30089665	30064595	30007941	29996706	
30538663	30513201	30478262	30525743	30495430	30499860	30501674	30541569	30512026	30490122	30463997	30447219	30344052	30279995	30225915	30208630	30153865	30129975	30080417	30079598	30009383	
30578173	30539050	30583183	30558222	30552032	30563164	30596119	30571050	30548928	30519463	30499497	30412162	30338897	30281365	30274758	30228267	30214101	30161571	30163848	30098719	30072625	
30584288	30616667	30593376	30590242	30586546	30632629	30594400	30582274	30551437	30534863	30447302	30389319	30338481	30326544	30275923	30261505	30208365	30205426	30156771	30126875	30136275	
30648056	30624113	30628313	30624931	30656368	30618759	30607067	30581152	30564388	30478379	30424188	30381860	30367501	30309732	30304858	30264980	30270875	30222528	30194592	30208804	30221936	
30676717	30682305	30676983	30706724	30669347	30651049	30630800	30615152	30540663	30477046	30431712	30420613	30365166	30361902	30323100	30331491	30289076	30272652	30279366	30294252	30200677	
30716997	30712933	30735248	30694665	30680377	30654322	30644056	30568073	30509054	30458822	30449819	30398164	30392586	30353374	30369837	30331062	30322088	30326624	30338780	30252049	30200343	
30719462	30746521	30710502	30695438	30670645	30650463	30570510	30513023	30462831	30443004	30399323	30392223	30358599	30376358	30335899	30323655	30340947	30356625	30273808	30215016	30128012	
30782624	30744667	30728889	30706578	30690986	30607247	30545612	30500798	30484851	30434806	30429756	30393500	30413097	30383264	30373696	30390812	30418158	30329593	30271529	30179415	30152801	
30750332	30734066	30712897	30702887	30612578	30554871	30507135	30489372	30440093	30435581	30400583	30427258	30397373	30387699	30407629	30440365	30362978	30312786	30198704	30166938	30070937	
30756507	30738146	30724886	30652037	30592056	30535176	30521061	30468758	30456704	30433976	30464201	30436388	30432530	30451620	30489044	30406301	30360825	30260793	30193187	30072810	30054647	
30732461	30716725	30634896	30575771	30522129	30514056	30458703	30443221	30405303	30439650	30411517	30414643	30434693	30450273	30381410	30344324	30257360	30196482	30062959	30007460	29973840	
30710710	30627307	30567546	30528772	30508721	30453400	30435268	30397712	30419819	30403960	30421808	30445740	30471958	30388961	30366715	30281693	30231473	30085048	30002655	29932857	29959534	
30618161	30553292	30505564	30492289	30433876	30421526	30385068	30390511	30378558	30402528	30428372	30451742	30378341	30348953	30279741	30241881	30108712	30026975	29917577	29918478	29898241	
30545889	30500309	30492194	30436403	30420899	30384599	30397054	30373069	30398479	30432015	30459705	30377876	30353320	30289506	30260298	30134105	30062224	29949516	29910977	29863624	29885944	
30497409	30493030	30433335	30428255	30401013	30410150	30375639	30399703	30433943	30457765	30385002	30364932	30294758	30273706	30165275	30108266	30029190	29975283	29898356	29895768	29906000	
30525563	30462942	30454334	30424696	30449627	30414746	30430532	30465256	30494702	30420971	30399125	30323743	30295795	30194662	30142055	30073321	30036914	29964129	29918591	29930227	29957861	
30471550	30458102	30435366	30465207	30434480	30441358	30474158	30502516	30446923	30419959	30338071	30314281	30216802	30175707	30105143	30083988	30020791	29978711	29951711	29986235	29953929	
30502139	30465383	30509644	30477329	30482531	30512687	30555691	30495178	30479796	30405742	30369982	30261013	30213928	30150152	30136687	30089552	30064160	30030866	30027500	30003814	30016878	
30474803	30509530	30487795	30495211	30530835	30557725	30496906	30490622	30420188	30379122	30278359	30227190	30155004	30134733	30098220	30089130	30064962	30051782	30004640	30028548	30016115	
30554633	30536798	30541032	30561256	30590976	30544017	30535333	30470851	30431711	30328666	30285063	30208649	30183386	30159477	30145755	30139555	30139857	30060569	30073441	30088110	30089469	
30541284	30546448	30571526	30586478	30537217	30545163	30486541	30458795	30347848	30293533	30225355	30200134	30176045	30169767	30169435	30178315	30113351	30083439	30095410	30109861	30005424	
30576286	30599452	30608292	30549979	30563599	30517257	30488905	30382422	30329893	30261975	30244844	30210325	30196951	30201483	30212987	30151561	30126635	30098902	30125427	30030998	29944144	
30631006	30647050	30579353	30569107	30527911	30514429	30408982	30368751	30295705	30273766	30239599	30227587	30227549	30237367	30188019	30169475	30132610	30126787	30040332	29960082	29816604	
30690562	30617289	30598969	30549843	30535495	30442686	30398493	30330751	30310334	30285807	30269013	30265267	30274533	30218331	30212931	30187146	30168467	30053142	29985902	29834874	29519559	
30652286	30629726	30564568	30543772	30450737	30409038	30349724	30324661	30297808	30284084	30285050	30290356	30223612	30217488	30198531	30182776	30060971	29964463	29835937	29507602	28900873	
30668370	30602824	30577112	30483575	30433840	30381444	30360251	30329300	30316114	30318280	30327286	30259538	30253448	30227161	30231828	30097277	29978527	29841085	29518658	28917573	27963947	
30615199	30585503	30484532	30439981	30382575	30368830	30329665	30322419	30326755	30335045	30277565	30254381	30222616	30231767	30113980	30011724	29833570	29510043	28899544	27974028	27705264	
30626326	30516949	30470278	30415758	30395433	30364646	30349694	30346074	30354780	30311376	30279840	30249677	30248602	30143547	30051065	29883867	29501884	28901935	27961767	27713541	27596492	
30555999	30503732	30461266	30440613	30409470	30386434	30370494	30383782	30345736	30326988	30287847	30287158	30175551	30084547	29933191	29579826	28909269	27951723	27682197	27593298	27392496	
30534985	30480647	30475374	30442005	30422421	30397371	30414971	30363953	30360833	30331980	30315075	30204400	30105894	29963662	29630943	28966046	27918286	27679578	27596757	27409195	27350578	
30506989	30493226	30486681	30473987	30435569	30440413	30386835	30378659	30362466	30361827	30247010	30141762	29994974	29683871	29053542	27958592	27561962	27519811	27377153	27347140	27246695	
30566306	30556575	30552805	30525771	30512275	30461381	30447667	30432464	30439589	30330612	30219276	30059262	29745147	29135986	28096794	27657818	27508865	27355359	27350174	27259881	27241946	
30574638	30575574	30555460	30545952	30490432	30467294	30462415	30465632	30378775	30264975	30118845	29817260	29219393	28144863	27680905	27549040	27358338	27355015	27300150	27277027	27261390	
30780882	30772210	30776592	30721998	30690600	30682239	30697886	30626521	30536291	30416393	30149932	29587061	28492173	27812617	27670980	27521296	27470763	27409258	27414025	27423756	27677754	
31010150	31031640	30981768	30943348	30923795	30941674	30878419	30805489	30723363	30484528	29965541	28939707	28030901	27749556	27674254	27618917	27530708	27529903	27619860	27930032	28197719	
31552837	31534767	31507233	31464054	31472689	31420262	31357896	31303806	31149275	30693830	29938582	29010116	28129217	27997381	27990020	28026325	28040674	28219723	28714287	29105308	29706718	
31961863	31950569	31917362	31907657	31844336	31778214	31725298	31603181	31172970	30555024	29836422	28871663	28282575	28192078	28313153	28429668	28674031	29278127	29696046	30288772	30738512	
32418425	32395130	32390517	32287658	32227338	32143082	31978603	31602590	31041070	30467404	29784133	29081017	28638760	28624879	28781350	29140249	29711071	30153986	30750600	31243756	31750923	
32746428	32737177	32624814	32529988	32422490	32205923	31751196	31164644	30620226	30097139	29549791	29111090	28829343	28854316	29155727	29736203	30178258	30794270	31316150	31831219	32246903	
33081346	32986129	32896395	32780883	32580274	32059677	31336889	30787149	30311434	29896124	29556293	29292226	29243673	29400794	29893346	30318575	30884129	31393873	31910440	32367696	32991524	
33091238	33025592	32924590	32750591	32274918	31466766	30792674	30326695	29965733	29704348	29526349	29493008	29629881	30050635	30402710	30965404	31391510	31886573	32322829	32977775	33207404	
33042196	32975902	32806863	32357386	31572782	30784458	30274029	29952815	29731880	29601827	29588662	29738491	30160229	30468106	31018248	31422472	31862167	32279973	32943539	33162590	33219989	
32695612	32531265	32096488	31363022	30528134	29911665	29601861	29402932	29299331	29309716	29487453	29923259	30235670	30798446	31171546	31574317	31973797	32623345	32847442	32886237	32590288	
32167327	31748138	31073504	30243996	29450905	29123019	28955778	28870841	28898080	29130537	29596813	29954812	30487048	30870778	31233465	31552133	32204551	32415728	32489325	32194492	31968107	
31413093	30756119	29968903	29096802	28708284	28548663	28499866	28534679	28772628	29282388	29618559	30191957	30580913	30919504	31204930	31802920	32009911	32110052	31815825	31618476	31253504	
30343056	29512998	28611721	28210607	28117528	28087307	28093774	28286691	28798693	29190114	29784002	30191484	30562871	30810659	31389173	31592442	31713299	31457712	31207451	30852799	30705597	
29011769	28131284	27694114	27619607	27641292	27658171	27839856	28268188	28638661	29265131	29698043	30093044	30320280	30861654	31051705	31177552	30917307	30706494	30337730	30175738	30146358	
27721233	27163611	27105820	27185225	27243580	27391287	27788941	28118876	28706002	29158362	29618209	29864603	30315553	30405140	30499799	30306242	30126693	29830401	29668249	29588237	29802723	
26907225	26710412	26799045	26897988	27016527	27365949	27671854	28219792	28654744	29131919	29485755	29955155	29920080	29836507	29595648	29493147	29251043	29180835	29103613	29235397	29644281	
26728696	26669349	26749356	26853725	27151999	27414284	27881128	28297346	28786939	29207953	29749849	29744176	29518461	29127382	29018671	28860867	28835779	28808525	28932725	29220809	29374955	
26710183	26707314	26750315	27001253	27278294	27719778	28150422	28648933	29093391	29698067	29760628	29560515	29002498	28762329	28624463	28705861	28726169	28838289	29106127	29158545	29194301	
26865897	26825600	26986536	27240925	27707217	28139075	28636872	29128138	29775760	29894969	29772056	29231497	28806754	28553414	28676498	28839312	29003932	29246098	29265296	29216752	29154946	
27089863	27291667	27526184	28027028	28427756	28891459	29398869	30100831	30245790	30164839	29696254	29279475	28771963	28832473	29053023	29332855	29674673	29629241	29569545	29479257	29246183	
27710700	27994101	28524721	28879931	29253034	29624532	30303944	30495767	30484626	30097549	29758128	29207396	29026182	29206162	29569570	30005528	30065826	29945828	29864120	29619334	29469626	
28310273	28854899	29254363	29654058	29884278	30400850	30535403	30573004	30269051	30023392	29595526	29313928	29191400	29510092	30045326	30203304	30188566	30080200	29881954	29730092	29544539	
28992474	29444588	29907471	30216057	30638913	30596708	30526197	30268040	30065131	29799873	29629147	29391045	29441267	29909331	30146961	30205967	30139045	29972973	29906203	29749200	29712862	
29277026	29805099	30233407	30759407	30735396	30511921	30066698	29874763	29660477	29632069	29516791	29489541	29666587	29801355	29900115	29921479	29763461	29747235	29719844	29723932	29632045	
29521915	30046413	30657489	30731562	30562549	30018292	29664425	29405549	29437313	29449907	29531155	29675847	29600959	29552621	29561151	29472519	29408341	29474130	29584526	29564355	29598015	
29797579	30465065	30624694	30564075	30086210	29635473	29190891	29190307	29272669	29452483	29668103	29589825	29413781	29273103	29128547	29075817	29109422	29323022	29419463	29487449	29442562	
30293606	30498989	30513756	30111235	29716254	29175946	29075536	29144224	29372236	29673838	29656982	29488110	29298800	29004014	28889530	28920301	29084543	29291528	29445538	29445385	29431878	
30515879	30566706	30221881	29888874	29373918	29160050	29187638	29431252	29762770	29781714	29646074	29478848	29138756	28932992	28893349	29070461	29242422	29469408	29522035	29512544	29146224	
30610753	30321284	30044305	29600303	29340647	29264623	29511073	29856369	29909831	29812117	29663635	29344441	29076207	28934952	29088298	29306025	29564755	29686568	29698949	29315693	29037920	
30421623	30190048	29829686	29606676	29412124	29618006	29972092	30063268	30000748	29882842	29588030	29339030	29059561	29114781	29329824	29647868	29822037	29912010	29551008	29231917	28893397	
30249792	29982796	29840496	29608066	29665722	29977734	30115930	30100124	30020856	29784940	29575330	29286727	29180563	29283324	29619646	29860777	30028420	29727320	29446805	29007765	28680703	
29941434	29899546	29762736	29721548	29883938	29991576	30006498	29956506	29773758	29626222	29408917	29282661	29147354	29404830	29683861	29917008	29703778	29489595	29057509	28603911	28148156	
29861521	29855689	29881491	29940649	29870143	29841129	29802273	29663495	29566301	29448232	29402572	29212723	29231737	29421300	29694281	29576025	29450642	29101652	28602948	27991437	27720075	
29776332	29931390	30082426	29956614	29771606	29625656	29452222	29370386	29327893	29384763	29308914	29264048	29226887	29403802	29301936	29271845	29040687	28616733	27879294	27517924	27469594	
29881096	30170120	30106082	29906208	29675178	29335546	29195418	29169547	29291955	29326602	29365888	29293915	29253724	29008164	28988115	28872613	28576761	27908016	27374040	27338614	27316214	
30130862	30162532	30033358	29830916	29457036	29188752	29043561	29163425	29268670	29408600	29419241	29383716	28946116	28769659	28656599	28466963	27931282	27359420	27211852	27214240	27158115	
30129345	30063551	29918405	29597695	29313851	29034790	29065252	29176917	29374113	29472026	29491783	29051131	28691760	28459912	28322098	27928715	27447973	27142679	27137599	27132600	27291822	
30219036	30140330	29895550	29665456	29372675	29287233	29296440	29501882	29644071	29734906	29358594	28979697	28522807	28316191	27991856	27645970	27288506	27174808	27175107	27394125	27344220	
30325374	30154894	30014364	29815431	29695239	29561082	29676388	29837405	29987086	29689362	29370485	28863319	28425599	28061788	27859258	27591608	27357902	27256201	27510341	27536842	27630514	
